case,arm,dial,block_days,iv_premium,roll,treasury_leverage,horizon_years,paths,strategy,family,underlying,moneyness,premium_budget,mean_cagr,max_drawdown_median,worst_max_drawdown,prob_negative_cagr,prob_below_own_underlying,prob_below_sp500,cagr_p5,terminal_wealth_p5,cagr_p10,terminal_wealth_p10,cagr_p50,terminal_wealth_p50,cagr_p90,terminal_wealth_p90,cagr_p95,terminal_wealth_p95,max_drawdown_p90,max_drawdown_p95,prob_drawdown_worse_than_40,prob_drawdown_worse_than_50,prob_drawdown_worse_than_60,prob_drawdown_worse_than_75,mean_delta_exposure,mean_option_weight,treasury_notional,gross_notional
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.1915505136,-0.6912247013,-0.9725995666,0.003333333333,0.103,0.084,0.06678878728,6.956517697,0.0897336811,13.17232995,0.1880380945,175.7978267,0.2991170884,2568.056671,0.3303424567,5236.893743,-0.8279355796,-0.8662835979,1,0.9836666667,0.8196666667,0.2896666667,1.518363481,0.5134372627,0.4865627373,2.004432582
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1327515178,-0.3932692484,-0.7343139977,0,0.7433333333,0.2376666667,0.0696873938,7.546515667,0.08249049094,10.78375034,0.1315526639,40.76774408,0.1833621427,156.1817491,0.1984308916,228.2955778,-0.5128650976,-0.5531723796,0.4686666667,0.1226666667,0.01966666667,0,0.6822123748,0.2209588175,0.7790411825,1.461331489
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.146889766,-0.4484923835,-0.797189885,0,0.571,0.1453333333,0.07255680099,8.17806756,0.08796844181,12.54699822,0.1451667848,58.36370809,0.2074650109,285.9886369,0.2256623371,447.9675145,-0.5754469112,-0.6178335379,0.728,0.2886666667,0.066,0.003666666667,0.8423563444,0.2716910061,0.7283089939,1.570870316
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1594658199,-0.5051841608,-0.8572920926,0,0.3253333333,0.1043333333,0.07305421854,8.292622815,0.09082002955,13.57203085,0.1568785807,79.1990645,0.2306484433,505.9919507,0.2518896957,845.5038255,-0.6400491423,-0.6793359219,0.909,0.5213333333,0.177,0.01433333333,1.000540582,0.3212720359,0.6787279641,1.679089585
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1705328974,-0.5622736329,-0.9043136381,0,0.1796666667,0.08366666667,0.07275568661,8.22378653,0.09224115146,14.11265493,0.1675249899,104.2503977,0.2526838297,861.7436239,0.27700094,1534.202251,-0.7010311225,-0.7423474505,0.981,0.7523333333,0.3566666667,0.04566666667,1.156255754,0.37006867,0.62993133,1.786084612
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_40,NDX LEAPS,NASDAQ100_1X,0.9,0.4,0.1801200602,-0.6165005382,-0.9381840593,0.001666666667,0.1283333333,0.079,0.07137526878,7.912060429,0.09148931396,13.82411573,0.1774982146,134.5565594,0.2733227633,1407.05623,0.3007526654,2666.846799,-0.7548548567,-0.799525078,0.999,0.903,0.5773333333,0.1083333333,1.31065554,0.4180432837,0.5819567163,1.893148729
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_45,NDX LEAPS,NASDAQ100_1X,0.9,0.45,0.1882347783,-0.6688385241,-0.9643058814,0.002666666667,0.1176666667,0.08566666667,0.0674906443,7.095143289,0.08957062609,13.11331831,0.1856086254,165.3262206,0.2922549048,2190.776818,0.3233816988,4474.251532,-0.8057056592,-0.846718605,1,0.9713333333,0.7456666667,0.23,1.46438164,0.4654640585,0.5345359415,1.99949756
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_90_50,NDX LEAPS,NASDAQ100_1X,0.9,0.5,0.1948635971,-0.7178236565,-0.982044289,0.007,0.1266666667,0.09533333333,0.06164969854,6.018303049,0.0861922241,11.94675569,0.1907885942,188.4273157,0.3107811749,3357.89246,0.3443067774,7163.543195,-0.8508154892,-0.8839271895,1,0.9943333333,0.8816666667,0.381,1.617276498,0.5123127716,0.4876872284,2.105346703
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_20,NDX LEAPS,NASDAQ100_1X,0.95,0.2,0.1360498982,-0.4108445057,-0.74724198,0,0.7103333333,0.2146666667,0.06948835038,7.504499786,0.08261683499,10.82158772,0.1345816383,44.17210465,0.1905629029,187.3588743,0.2063011718,277.8331782,-0.5329251396,-0.5725748649,0.5586666667,0.1686666667,0.029,0,0.7267446335,0.2211983212,0.7788016788,1.50576505
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_25,NDX LEAPS,NASDAQ100_1X,0.95,0.25,0.1503994368,-0.4695451,-0.8205847725,0,0.504,0.137,0.07088521097,7.804200643,0.08722942562,12.29378744,0.1486686192,63.96246164,0.2155060068,349.0031858,0.2351936337,565.1672641,-0.5977852709,-0.6389350983,0.7993333333,0.3713333333,0.09566666667,0.005666666667,0.896783872,0.2716998963,0.7283001037,1.625143914
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_30,NDX LEAPS,NASDAQ100_1X,0.95,0.3,0.1630043112,-0.5287365178,-0.8774688762,0.0003333333333,0.2866666667,0.1053333333,0.07108845092,7.848758308,0.08959246623,13.12120879,0.1605157274,87.02007438,0.2401758753,637.714584,0.262866647,1098.660655,-0.6652016712,-0.7039933685,0.9483333333,0.6143333333,0.236,0.021,1.064128733,0.321107406,0.678892594,1.743277432
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_35,NDX LEAPS,NASDAQ100_1X,0.95,0.35,0.1739315826,-0.587170278,-0.9204806014,0.001333333333,0.177,0.092,0.07056238109,7.733924641,0.09046007331,13.43831891,0.1706390589,112.9234224,0.2620735794,1078.148655,0.2892345542,2042.255487,-0.7238326037,-0.7657727155,0.9936666667,0.8323333333,0.4526666667,0.06633333333,1.229213367,0.3694774683,0.6305225317,1.859945541
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_40,NDX LEAPS,NASDAQ100_1X,0.95,0.4,0.1832189456,-0.6438463205,-0.9502710896,0.002333333333,0.142,0.09433333333,0.06693251803,6.984698169,0.08859159504,12.7643831,0.1799539543,143.2353853,0.282928617,1762.881956,0.3131072107,3541.339273,-0.7791507596,-0.8207206697,1,0.9406666667,0.6656666667,0.1653333333,1.392624778,0.4170678146,0.5829321854,1.975569394
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_45,NDX LEAPS,NASDAQ100_1X,0.95,0.45,0.1908783291,-0.6956918364,-0.9752678478,0.005666666667,0.1383333333,0.09733333333,0.06235808239,6.139962997,0.08528192365,11.65019844,0.1871478291,171.8885157,0.3018506162,2735.215098,0.3363522976,5995.169659,-0.8296409952,-0.8653169477,1,0.9866666667,0.8276666667,0.3003333333,1.555703075,0.4642011062,0.5357988938,2.09173451
treasury_leverage,tsy_100,treasury_leverage,63,0.03,12m,1,30,3000,NDX_95_50,NDX LEAPS,NASDAQ100_1X,0.95,0.5,0.1968970479,-0.7434331826,-0.9883073705,0.01166666667,0.1516666667,0.1066666667,0.05645659905,5.195085296,0.08078635923,10.28588919,0.1923429946,195.9479698,0.3207548298,4215.340331,0.3569513404,9486.590688,-0.8719100383,-0.9028312454,1,0.999,0.925,0.471,1.717412558,0.5108060705,0.4891939295,2.207975819
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SP500_1X,index,SP500_1X,,,0.1119844398,-0.4157060392,-0.7767613858,0,0,0,0.06231028142,6.131652723,0.07245775549,8.155440994,0.1117870253,24.0276365,0.1514301177,68.74029416,0.1623048874,91.1362953,-0.546522691,-0.588483996,0.575,0.196,0.043,0.001333333333,,,,
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NASDAQ100_1X,index,NASDAQ100_1X,,,0.1500240492,-0.5631256841,-0.9282673494,0,0,0.108,0.06698958025,6.995905191,0.08513615101,11.60314627,0.1500135923,66.24793169,0.2179794206,370.9503173,0.2360234704,576.6730964,-0.7156025337,-0.7574168851,0.969,0.736,0.377,0.06,,,,
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_80_25,SP500 LEAPS,SP500_1X,0.8,0.25,0.123222269,-0.394372179,-0.7783248585,0,0.325,0.325,0.06881580804,7.364201356,0.08086906829,10.30953121,0.1230983992,32.55391846,0.1662338331,100.8464779,0.1783698068,137.5770204,-0.5147934299,-0.5605964625,0.4763333333,0.1283333333,0.024,0.0003333333333,0.8933080388,0.2678918239,0.9151352202,1.808500343
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_85_30,SP500 LEAPS,SP500_1X,0.85,0.3,0.1382998771,-0.4516167512,-0.8302967773,0,0.1296666667,0.1296666667,0.07358214915,8.415902784,0.08640298288,12.01649338,0.1378967544,48.21282463,0.1916124689,192.3780963,0.2071258634,283.5884669,-0.5773584552,-0.622474433,0.7533333333,0.299,0.07133333333,0.003,1.176821863,0.3189613793,0.8512982758,2.028575703
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_85_35,SP500 LEAPS,SP500_1X,0.85,0.35,0.1478453844,-0.4934676578,-0.8773342513,0,0.071,0.071,0.07579263585,8.951595455,0.08935581625,13.03597864,0.1472774331,61.67917334,0.2083806582,292.5671034,0.2247906441,438.5068252,-0.6226232592,-0.6661587166,0.8986666667,0.4673333333,0.1343333333,0.008666666667,1.363605876,0.3684982084,0.7893772394,2.15296128
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_85_40,SP500 LEAPS,SP500_1X,0.85,0.4,0.1564720026,-0.5363043867,-0.9129278195,0,0.047,0.047,0.07516205662,8.795510924,0.09180763604,13.94558931,0.155112302,75.65053848,0.2248058233,438.6704554,0.2418031212,663.302415,-0.6709581345,-0.7101810561,0.9666666667,0.6603333333,0.2563333333,0.024,1.548587017,0.4174791687,0.7281510391,2.276461127
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_85_45,SP500 LEAPS,SP500_1X,0.85,0.45,0.1641768821,-0.5793012369,-0.939444661,0.0003333333333,0.038,0.038,0.0746446657,8.669408467,0.09095000479,13.62067167,0.1627052221,92.08275859,0.2397650632,631.4072857,0.2611318675,1054.272649,-0.7166844436,-0.7576505083,0.9916666667,0.8243333333,0.419,0.058,1.732987562,0.4659925209,0.6675093488,2.399925736
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_85_50,SP500 LEAPS,SP500_1X,0.85,0.5,0.1709475377,-0.6230624124,-0.958851092,0.001,0.037,0.037,0.07104024099,7.838167236,0.0900193896,13.2763302,0.1683627581,106.5181627,0.2536721982,882.3774846,0.2778775525,1566.112719,-0.761765323,-0.8026060129,0.9986666667,0.9256666667,0.5906666667,0.116,1.916444756,0.5139910674,0.6075111657,2.522802077
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_90_30,SP500 LEAPS,SP500_1X,0.9,0.3,0.1422811202,-0.4776842292,-0.8635670447,0,0.116,0.116,0.07157179298,7.955716403,0.08542100242,11.69486893,0.1416564656,53.2282325,0.2015313068,246.6958779,0.2174967959,366.565857,-0.6055983257,-0.651342972,0.8503333333,0.4033333333,0.11,0.005666666667,1.296166233,0.319019114,0.8512261074,2.147514581
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_90_35,SP500 LEAPS,SP500_1X,0.9,0.35,0.1518501854,-0.522411392,-0.9052583382,0,0.073,0.073,0.07237883435,8.137454158,0.08754294867,12.40059157,0.1509860264,67.94932311,0.2189035274,379.4876997,0.2369054394,589.1440912,-0.653848285,-0.6991869412,0.9496666667,0.6016666667,0.222,0.019,1.500912659,0.3683379171,0.7895776036,2.291035406
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_90_40,SP500 LEAPS,SP500_1X,0.9,0.4,0.1603444261,-0.5691827008,-0.9355285524,0.0003333333333,0.054,0.054,0.07101327519,7.832249827,0.08837082091,12.68695254,0.1586261982,82.86820547,0.2363187869,580.8183705,0.2569768989,954.8933749,-0.7050028724,-0.7479934971,0.9886666667,0.7796666667,0.3743333333,0.04633333333,1.703733093,0.4169317456,0.728835318,2.432637974
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_90_45,SP500 LEAPS,SP500_1X,0.9,0.45,0.1677630983,-0.6152381941,-0.9571265478,0.001,0.052,0.052,0.06958342088,7.524542049,0.0874701307,12.37570772,0.1653735779,98.63841276,0.2512916964,833.4703818,0.2755039108,1481.148218,-0.751985914,-0.794591863,0.9983333333,0.9093333333,0.555,0.1043333333,1.904840852,0.4650270149,0.6687162314,2.573771728
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_90_50,SP500 LEAPS,SP500_1X,0.9,0.5,0.1740931305,-0.6599797819,-0.9722298773,0.002,0.058,0.058,0.06510907359,6.635292154,0.08506501331,11.580341,0.170664607,112.9974811,0.2658222706,1178.479949,0.2930795031,2233.126456,-0.7961208368,-0.8346944425,1,0.9703333333,0.7293333333,0.1953333333,2.106201209,0.5127483522,0.6090645598,2.714950629
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_95_30,SP500 LEAPS,SP500_1X,0.95,0.3,0.1448353456,-0.5062834448,-0.8924079076,0,0.1186666667,0.1186666667,0.0681263961,7.223017189,0.08295774199,10.92427671,0.1439527199,56.53562914,0.2100801858,305.1672115,0.2280585838,475.0013668,-0.6396330112,-0.6829107695,0.9186666667,0.5263333333,0.174,0.01333333333,1.419973391,0.3186176493,0.8517279383,2.271848669
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_95_35,SP500 LEAPS,SP500_1X,0.95,0.35,0.1541028893,-0.5530409294,-0.928404549,0.0006666666667,0.087,0.087,0.06746656473,7.090352173,0.08390188943,11.21368712,0.1527979191,71.2328344,0.2278033148,472.0478879,0.2487800067,784.7118426,-0.6888846131,-0.7327546655,0.98,0.7296666667,0.3243333333,0.038,1.643446297,0.3675606515,0.7905491856,2.4338266
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_95_40,SP500 LEAPS,SP500_1X,0.95,0.4,0.1621245148,-0.6017837444,-0.9534102948,0.001333333333,0.083,0.083,0.06439547937,6.503210721,0.08244344273,10.76969823,0.1598470171,85.52830423,0.244829234,713.5488946,0.2694567839,1284.339239,-0.74058476,-0.7808952473,0.9963333333,0.8843333333,0.5066666667,0.08433333333,1.865239907,0.4157526432,0.730309196,2.594871497
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_95_45,SP500 LEAPS,SP500_1X,0.95,0.45,0.1689026933,-0.6510164152,-0.970449766,0.003333333333,0.08133333333,0.08133333333,0.0611625704,5.935988144,0.08024393548,10.13213887,0.1655707872,99.14041032,0.2604575927,1037.492122,0.2886807364,2016.094478,-0.7878025748,-0.8285738165,1,0.9596666667,0.695,0.1766666667,2.08434192,0.4634787234,0.6706515957,2.755064119
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,SPX_95_50,SP500 LEAPS,SP500_1X,0.95,0.5,0.1744242961,-0.6969390695,-0.9818026107,0.005666666667,0.094,0.094,0.05628746569,5.170077949,0.07695637064,9.246712739,0.1698962324,110.7933277,0.2748793991,1459.545004,0.3072607713,3097.629919,-0.834079641,-0.8669068707,1,0.99,0.8383333333,0.3043333333,2.303247027,0.5109223837,0.6113470203,2.914743527
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_20,NDX LEAPS,NASDAQ100_1X,0.8,0.2,0.1280929234,-0.4006955641,-0.7568116336,0,0.7513333333,0.311,0.06793824875,7.184944173,0.08099065128,10.34438839,0.1277632522,36.86461136,0.1749225477,126.000709,0.1888075656,179.2460667,-0.5282288509,-0.5682270664,0.5023333333,0.147,0.028,0.001,0.5955453944,0.2198447038,0.9751941202,1.570623544
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_25,NDX LEAPS,NASDAQ100_1X,0.8,0.25,0.1414462448,-0.4377030738,-0.7985486069,0,0.632,0.1796666667,0.07362520244,8.426042057,0.08782201797,12.49641669,0.1403988186,51.49687532,0.1951102263,210.0607191,0.2120224899,320.2098416,-0.5663728988,-0.6070854695,0.674,0.26,0.057,0.002666666667,0.7365218089,0.2710413611,0.9111982987,1.647577379
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_30,NDX LEAPS,NASDAQ100_1X,0.8,0.3,0.1535405131,-0.4798332294,-0.8405810412,0,0.4563333333,0.1156666667,0.07618569155,9.050239985,0.09227367652,14.12526165,0.1515765734,69.00311424,0.2153413606,347.5878696,0.2339199518,547.9419846,-0.6143841673,-0.6549957768,0.8243333333,0.4156666667,0.126,0.008666666667,0.8757689342,0.3211022017,0.8486222478,1.724171966
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_35,NDX LEAPS,NASDAQ100_1X,0.8,0.35,0.1644100819,-0.525157723,-0.8836763062,0,0.2656666667,0.08633333333,0.07725994909,9.325232549,0.09528170092,15.34013091,0.1630188878,92.83107348,0.2353515594,567.3391024,0.2568517178,952.0449363,-0.6649928503,-0.7065420638,0.9413333333,0.615,0.2436666667,0.02333333333,1.013122694,0.3703882987,0.7870146266,1.800101815
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_40,NDX LEAPS,NASDAQ100_1X,0.8,0.4,0.174072647,-0.5738890395,-0.9179563629,0,0.1433333333,0.07,0.0765146744,9.133638364,0.09637470302,15.80610652,0.1720914022,117.2030289,0.2538563087,886.2731604,0.2771897532,1541.019832,-0.7156959879,-0.7572315319,0.9856666667,0.787,0.4006666667,0.057,1.149601718,0.4189183905,0.7263520119,1.875578963
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_45,NDX LEAPS,NASDAQ100_1X,0.8,0.45,0.182530574,-0.6220446295,-0.9440583639,0.0006666666667,0.09833333333,0.067,0.07462892374,8.665598415,0.09660033094,15.90399004,0.1799513369,143.2258293,0.271803266,1357.503713,0.2971894643,2456.162798,-0.7633929322,-0.806058126,0.9983333333,0.9053333333,0.5836666667,0.118,1.284899444,0.4666657629,0.6666677964,1.95100868
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_80_50,NDX LEAPS,NASDAQ100_1X,0.8,0.5,0.1897710527,-0.6680174306,-0.962873982,0.001666666667,0.08633333333,0.07166666667,0.07173700217,7.992597722,0.0949614563,15.20615296,0.1874023471,172.9973049,0.2888386683,2023.528357,0.318178975,3975.536839,-0.8069760923,-0.8475867926,0.9996666667,0.9653333333,0.7476666667,0.2246666667,1.419863058,0.5140999758,0.6073750303,2.026803338
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_20,NDX LEAPS,NASDAQ100_1X,0.85,0.2,0.1319774918,-0.4141554464,-0.7689020456,0,0.7216666667,0.2693333333,0.06892666025,7.387150292,0.08241000752,10.75972397,0.1314775431,40.68661889,0.1810778111,147.3853374,0.1963782605,216.8512754,-0.5431984208,-0.5835439646,0.56,0.1826666667,0.037,0.001333333333,0.6383040834,0.2205326263,0.9743342171,1.612862411
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_25,NDX LEAPS,NASDAQ100_1X,0.85,0.25,0.1458005139,-0.4551868882,-0.812964456,0,0.5733333333,0.1586666667,0.07258328005,8.184136566,0.08826611377,12.65037746,0.1446104544,57.51903453,0.203571514,259.5788973,0.2214215607,403.7256896,-0.5864036748,-0.6280969665,0.744,0.3253333333,0.082,0.004666666667,0.7887650258,0.2714643745,0.9106695318,1.699557614
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_30,NDX LEAPS,NASDAQ100_1X,0.85,0.3,0.1582055078,-0.5004239258,-0.8619665075,0,0.3683333333,0.106,0.07532969667,8.836746248,0.09279117399,14.32742761,0.1567172243,78.8683375,0.2251649078,442.5447644,0.2456507523,727.8124111,-0.6374547123,-0.6781559389,0.8903333333,0.5033333333,0.17,0.013,0.9370327329,0.3214078285,0.8482402143,1.785734765
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_35,NDX LEAPS,NASDAQ100_1X,0.85,0.35,0.1692363203,-0.5480232514,-0.9023127172,0,0.21,0.08166666667,0.07556478455,8.894907372,0.09467292948,15.08638748,0.1672673502,103.5623964,0.2460465544,734.7828352,0.2694705918,1284.757836,-0.690134898,-0.7314537477,0.9703333333,0.6993333333,0.318,0.037,1.083831774,0.3703603847,0.7870495191,1.871077973
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_40,NDX LEAPS,NASDAQ100_1X,0.85,0.4,0.178916367,-0.5984975258,-0.9333718362,0.001,0.129,0.07233333333,0.07448174687,8.630063632,0.09550029271,15.43224944,0.1766028745,131.5206261,0.265465822,1168.565112,0.2908284234,2119.374329,-0.7408975423,-0.7816727448,0.9963333333,0.8596666667,0.4936666667,0.08566666667,1.229126971,0.41858155,0.7267730625,1.956105305
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_45,NDX LEAPS,NASDAQ100_1X,0.85,0.45,0.1872505563,-0.6466039963,-0.9562081004,0.002,0.09866666667,0.07233333333,0.0728981392,8.256512603,0.09523479975,15.32043947,0.1845973229,161.1473361,0.2833469514,1780.211141,0.3128154767,3517.81167,-0.7866791374,-0.8285597423,1,0.9456666667,0.6826666667,0.175,1.373629771,0.4661907698,0.6672615377,2.040867925
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_85_50,NDX LEAPS,NASDAQ100_1X,0.85,0.5,0.1942256847,-0.6940296658,-0.9720669206,0.002666666667,0.1,0.079,0.0685449432,7.308421493,0.09265743917,14.27495127,0.1914084921,191.3924936,0.3011082022,2688.808523,0.3340316912,5690.573987,-0.8289317024,-0.8677179804,1,0.9853333333,0.827,0.2973333333,1.51770349,0.5132778116,0.6084027355,2.125298656
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_90_20,NDX LEAPS,NASDAQ100_1X,0.9,0.2,0.1356076632,-0.4287832259,-0.7865668042,0.0003333333333,0.6903333333,0.2356666667,0.06912453944,7.428289895,0.08278097936,10.87090931,0.1348511717,44.48796673,0.1878694974,175.05087,0.2037710936,260.8752684,-0.5583001885,-0.6004219635,0.629,0.2286666667,0.05066666667,0.003,0.6822709952,0.2210579421,0.9736775724,1.656312493
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_90_25,NDX LEAPS,NASDAQ100_1X,0.9,0.25,0.1497797587,-0.4741471135,-0.8343744312,0.0003333333333,0.5186666667,0.1456666667,0.07179009192,8.004485752,0.08797198029,12.54820059,0.1481736163,63.14064899,0.211988347,319.939846,0.2308645667,508.6650204,-0.6078280056,-0.6485560961,0.806,0.3893333333,0.108,0.007,0.842150134,0.2717291636,0.9103385455,1.752785525
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_90_30,NDX LEAPS,NASDAQ100_1X,0.9,0.3,0.1623624015,-0.5226587725,-0.8814791515,0.0003333333333,0.3113333333,0.1046666667,0.07404567247,8.525600577,0.09243721898,14.18885171,0.1607124166,87.46377221,0.2345024374,555.7555449,0.2562639167,938.7765001,-0.6590777438,-0.7029299256,0.936,0.5916666667,0.233,0.01866666667,0.9999682389,0.3213193889,0.8483507638,1.848706829
treasury_leverage,tsy_125,treasury_leverage,63,0.03,12m,1.25,30,3000,NDX_90_35,NDX LEAPS,NASDAQ100_1X,0.9,0.35,0.1734111011,-0.5730158221,-0.9184507256,0.0006666666667,0.1803333333,0.083,0.0735727754,8.413701635,0.09345141519,14.58941629,0.1704710312,112.4381557,0.2562170605,937.7276447,0.2810797525,1688.248138,-0.7146311339,-0.7520591722,0.9873333333,0.787,0.3976666667,0.05266666667,1.155544511,0.3700195567,0.7874755541,1.943900684
