return_end,execution_close,signal_close,reason,stage,transfer_to_reserve,net_deployed,asset,favorable,streak,row,series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,remaining_tagged_risky_wealth_at_sample_end
2020-06-30,2020-06-29,2020-06-29,deployment,recovery_1_of_3,-0.1336557103,0.1329977639,SSO,True,1,8507,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.3003779906
2020-07-29,2020-07-28,2020-07-28,deployment,recovery_2_of_3,-0.133669861,0.1336651772,SSO,True,21,8527,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.2718924131
2020-09-24,2020-09-23,2020-09-23,deployment,recovery_3_of_3,-0.1323712203,0.1323666711,SSO,True,61,8567,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.2666474394
2022-02-01,2022-01-31,2022-01-31,deployment,recovery_1_of_3,-0.7992053957,0.7953926764,SSO,True,1,8908,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.9555470711
2022-02-16,2022-02-15,2022-02-15,deployment,recovery_1_of_3,-0.5278009062,0.5252451585,SSO,True,1,8919,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.6581735058
2022-03-23,2022-03-22,2022-03-22,deployment,recovery_1_of_3,-0.3485981145,0.3468921556,SSO,True,1,8943,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.443386477
2022-03-25,2022-03-24,2022-03-24,deployment,recovery_1_of_3,-0.230136765,0.2290025476,SSO,True,1,8945,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.2987068082
2022-04-08,2022-04-07,2022-04-07,deployment,recovery_1_of_3,-0.1519493647,0.1511969662,SSO,True,1,8955,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.2019311232
2022-12-01,2022-11-30,2022-11-30,deployment,recovery_1_of_3,-0.1019091267,0.1014032286,SSO,True,1,9118,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.1496162961
2023-01-17,2023-01-13,2023-01-13,deployment,recovery_1_of_3,-0.06762542618,0.06728898514,SSO,True,1,9148,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.1042556013
2023-01-23,2023-01-20,2023-01-20,deployment,recovery_1_of_3,-0.04467594963,0.04445333206,SSO,True,1,9152,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.07134530724
2023-02-21,2023-02-17,2023-02-17,deployment,recovery_2_of_3,-0.04483786424,0.04483749714,SSO,True,21,9172,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.06846637925
2023-03-17,2023-03-16,2023-03-16,deployment,recovery_1_of_3,-0.01477616044,0.01470236575,SSO,True,1,9190,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.02437166904
2023-03-21,2023-03-20,2023-03-20,deployment,recovery_1_of_3,-0.009757464056,0.009708715181,SSO,True,1,9192,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.01647708636
2023-04-19,2023-04-18,2023-04-18,deployment,recovery_2_of_3,-0.009795430713,0.009795413031,SSO,True,21,9212,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.01509705506
2023-06-15,2023-06-14,2023-06-14,deployment,recovery_3_of_3,-0.009777292209,0.009777276193,SSO,True,61,9252,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.01369982735
2025-03-25,2025-03-24,2025-03-24,deployment,recovery_1_of_3,-1.293103952,1.287027111,SSO,True,1,9696,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,1.381453432
2025-05-13,2025-05-12,2025-05-12,deployment,recovery_1_of_3,-0.8589512953,0.854828857,SSO,True,1,9730,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.9220881743
2025-06-11,2025-06-10,2025-06-10,deployment,recovery_2_of_3,-0.8619318537,0.8618497857,SSO,True,21,9750,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,0.8732491172
2025-08-08,2025-08-07,2025-08-07,deployment,recovery_3_of_3,-4.991068197,4.988549737,SSO,True,61,9790,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,5.050219479
2026-04-09,2026-04-08,2026-04-08,deployment,recovery_1_of_3,-1.73656622,1.728448439,SSO,True,1,9957,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,1.804438958
2026-05-07,2026-05-06,2026-05-06,deployment,recovery_2_of_3,-1.741485862,1.741240468,SSO,True,21,9977,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,1.548002858
2026-07-07,2026-07-06,2026-07-06,deployment,recovery_3_of_3,-6.268849613,6.265782972,SSO,True,61,10017,ASYMMETRIC_RESERVE_BAND,SSO,LAG1,50,staged,0.2,0.1,rule,5.790554385
1987-10-20,1987-10-19,1987-10-19,deployment,drawdown_20_30,-0.02949233709,0.02948789504,SP500_1X,False,0,268,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.628773512
2001-03-13,2001-03-12,2001-03-12,deployment,drawdown_20,-0.2259893732,0.2259523823,SP500_1X,False,0,3652,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,2.03859966
2001-09-18,2001-09-17,2001-09-17,deployment,drawdown_30,-0.2879368881,0.2878704205,SP500_1X,False,0,3779,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,2.931552542
2002-07-19,2002-07-18,2002-07-18,deployment,drawdown_40,-0.2923655753,0.2922806744,SP500_1X,False,0,3989,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,3.778743883
2008-07-15,2008-07-14,2008-07-14,deployment,drawdown_20,-0.05917217185,0.05916922825,SP500_1X,False,0,5496,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,0.6368784189
2008-10-07,2008-10-06,2008-10-06,deployment,drawdown_30,-0.07421194323,0.07420662306,SP500_1X,False,0,5555,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,0.9236488754
2008-10-10,2008-10-09,2008-10-09,deployment,drawdown_40,-0.07421611472,0.07420996877,SP500_1X,False,0,5558,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.072368449
2008-11-21,2008-11-20,2008-11-20,deployment,drawdown_50,-0.0890781278,0.08906749967,SP500_1X,False,0,5588,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.551358434
2020-03-13,2020-03-12,2020-03-12,deployment,drawdown_20,-0.2818625149,0.2818384074,SP500_1X,False,0,8432,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.216109555
2020-03-23,2020-03-20,2020-03-20,deployment,drawdown_30,-0.3523441071,0.3523037945,SP500_1X,False,0,8438,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.635202157
2022-06-14,2022-06-13,2022-06-13,deployment,drawdown_20,-0.4933451698,0.4933043338,SP500_1X,False,0,9000,HWM_DRAWDOWN,SSO,LAG1,50,drawdown,0.15,0.1,rule,1.22485303
1987-10-20,1987-10-19,1987-10-19,deployment,drawdown_20_30,-0.04702798764,0.04701659212,SP500_1X,False,0,268,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,2.310402832
2001-03-13,2001-03-12,2001-03-12,deployment,drawdown_20,-0.1663564761,0.1663357421,SP500_1X,False,0,3652,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.277167121
2001-09-18,2001-09-17,2001-09-17,deployment,drawdown_30,-0.2119576038,0.2119201769,SP500_1X,False,0,3779,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.836523557
2002-07-19,2002-07-18,2002-07-18,deployment,drawdown_40,-0.2152176722,0.2151695532,SP500_1X,False,0,3989,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,2.369261563
2008-07-15,2008-07-14,2008-07-14,deployment,drawdown_20,-0.1719374177,0.1719125798,SP500_1X,False,0,5496,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.699750927
2008-10-07,2008-10-06,2008-10-06,deployment,drawdown_30,-0.2156386944,0.2155943338,SP500_1X,False,0,5555,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,2.465339855
2008-10-10,2008-10-09,2008-10-09,deployment,drawdown_40,-0.2156508155,0.215600042,SP500_1X,False,0,5558,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,2.862675587
2008-11-21,2008-11-20,2008-11-20,deployment,drawdown_50,-0.2586670975,0.2585800492,SP500_1X,False,0,5588,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,4.13927018
2020-03-13,2020-03-12,2020-03-12,deployment,drawdown_20,-0.2795431168,0.279518601,SP500_1X,False,0,8432,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.182404396
2020-03-23,2020-03-20,2020-03-20,deployment,drawdown_30,-0.3494447281,0.349403738,SP500_1X,False,0,8438,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.589885061
2022-06-14,2022-06-13,2022-06-13,deployment,drawdown_20,-0.4909953636,0.4909527531,SP500_1X,False,0,9000,BAND_DRAWDOWN,SSO,LAG1,50,drawdown,0.2,0.1,rule,1.221571097
1986-11-24,1986-11-21,1986-11-20,deployment,recovery_1_of_3,-0.004117377732,0.004117377732,SSO,True,1,40,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.6921614787
1986-12-23,1986-12-22,1986-12-19,deployment,recovery_2_of_3,-0.004137027777,0.004137027777,SSO,True,21,60,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.7823692045
1987-02-20,1987-02-19,1987-02-18,deployment,recovery_3_of_3,-0.01377536251,0.01377536251,SSO,True,61,100,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.057554071
1988-06-08,1988-06-07,1988-06-06,deployment,recovery_1_of_3,-0.0153202796,0.0153202796,SSO,True,1,428,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.609064885
1988-06-10,1988-06-09,1988-06-08,deployment,recovery_1_of_3,-0.01021721712,0.01021721712,SSO,True,1,430,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.668301734
1988-07-11,1988-07-08,1988-07-07,deployment,recovery_2_of_3,-0.01027159024,0.01027159024,SSO,True,21,450,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.687817721
1988-08-26,1988-08-25,1988-08-24,deployment,recovery_1_of_3,-0.003455994241,0.003455994241,SSO,True,1,484,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.6239451135
1988-09-07,1988-09-06,1988-09-02,deployment,recovery_1_of_3,-0.002309695807,0.002309695807,SSO,True,1,491,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3989894008
1988-10-05,1988-10-04,1988-10-03,deployment,recovery_2_of_3,-0.002322972446,0.002322972446,SSO,True,21,511,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.387278939
1988-11-25,1988-11-23,1988-11-22,deployment,recovery_1_of_3,-0.0007825858099,0.0007825858099,SSO,True,1,547,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1348763874
1988-12-23,1988-12-22,1988-12-21,deployment,recovery_2_of_3,-0.0007877678628,0.0007877678628,SSO,True,21,567,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1286852664
1989-02-22,1989-02-21,1989-02-17,deployment,recovery_3_of_3,-0.0007991761234,0.0007991761234,SSO,True,61,607,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1149723305
1990-03-12,1990-03-09,1990-03-08,deployment,recovery_1_of_3,-0.00802035199,0.00802035199,SSO,True,1,872,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.9611749052
1990-03-20,1990-03-19,1990-03-16,deployment,recovery_1_of_3,-0.005358977401,0.005358977401,SSO,True,1,878,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.6307115668
1990-03-29,1990-03-28,1990-03-27,deployment,recovery_1_of_3,-0.003579864028,0.003579864028,SSO,True,1,885,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.4331676626
1990-04-05,1990-04-04,1990-04-03,deployment,recovery_1_of_3,-0.002390276438,0.002390276438,SSO,True,1,890,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.2928892119
1990-04-11,1990-04-10,1990-04-09,deployment,recovery_1_of_3,-0.001595623272,0.001595623272,SSO,True,1,894,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1955886557
1990-05-10,1990-05-09,1990-05-08,deployment,recovery_1_of_3,-0.001070569755,0.001070569755,SSO,True,1,914,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1323820504
1990-06-08,1990-06-07,1990-06-06,deployment,recovery_2_of_3,-0.001077366228,0.001077366228,SSO,True,21,934,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1189773383
1990-08-06,1990-08-03,1990-08-02,deployment,recovery_3_of_3,-0.001090773474,0.001090773474,SSO,True,61,974,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1349214466
1991-04-24,1991-04-23,1991-04-22,deployment,recovery_3_of_3,-0.01241942272,0.01241942272,SSO,True,61,1155,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.257395661
1991-12-17,1991-12-16,1991-12-13,deployment,recovery_1_of_3,-0.001764792232,0.001764792232,SSO,True,1,1320,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1809123134
1992-01-16,1992-01-15,1992-01-14,deployment,recovery_2_of_3,-0.001770523438,0.001770523438,SSO,True,21,1340,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1532873713
1992-03-13,1992-03-12,1992-03-11,deployment,recovery_3_of_3,-0.02167684934,0.02167684934,SSO,True,61,1380,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.036436115
1992-09-17,1992-09-16,1992-09-15,deployment,recovery_3_of_3,-0.003412143015,0.003412143015,SSO,True,61,1510,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.2993220847
1993-01-18,1993-01-15,1993-01-14,deployment,recovery_3_of_3,-0.01371330722,0.01371330722,SSO,True,61,1594,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.13462347
1994-06-16,1994-06-15,1994-06-14,deployment,recovery_1_of_3,-0.01631794804,0.01631794804,SSO,True,1,1951,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.226100437
1994-08-03,1994-08-02,1994-08-01,deployment,recovery_1_of_3,-0.01094125607,0.01094125607,SSO,True,1,1984,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.8174894244
1994-08-05,1994-08-04,1994-08-03,deployment,recovery_1_of_3,-0.00729594489,0.00729594489,SSO,True,1,1986,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.5465199646
1994-08-16,1994-08-15,1994-08-12,deployment,recovery_1_of_3,-0.004870591304,0.004870591304,SSO,True,1,1993,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3632346368
1994-09-14,1994-09-13,1994-09-12,deployment,recovery_2_of_3,-0.004888723758,0.004888723758,SSO,True,21,2013,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3552089489
1994-09-29,1994-09-28,1994-09-27,deployment,recovery_1_of_3,-0.001632793275,0.001632793275,SSO,True,1,2024,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1210922254
1994-10-13,1994-10-12,1994-10-11,deployment,recovery_1_of_3,-0.001090586314,0.001090586314,SSO,True,1,2034,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.08276828313
1994-11-10,1994-11-09,1994-11-08,deployment,recovery_2_of_3,-0.001094906811,0.001094906811,SSO,True,21,2054,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.08317989048
1994-12-20,1994-12-19,1994-12-16,deployment,recovery_1_of_3,-0.0003672250442,0.0003672250442,SSO,True,1,2081,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.02929580198
1994-12-23,1994-12-22,1994-12-21,deployment,recovery_1_of_3,-0.0002449301538,0.0002449301538,SSO,True,1,2084,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01950019047
1995-01-24,1995-01-23,1995-01-20,deployment,recovery_2_of_3,-0.0002461736314,0.0002461736314,SSO,True,21,2104,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01913191229
1995-03-22,1995-03-21,1995-03-20,deployment,recovery_3_of_3,-0.002004823163,0.002004823163,SSO,True,61,2144,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1383067853
1996-07-19,1996-07-18,1996-07-17,deployment,recovery_1_of_3,-0.07921024327,0.07921024327,SSO,True,1,2480,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,3.670223961
1996-07-30,1996-07-29,1996-07-26,deployment,recovery_1_of_3,-0.05289102303,0.05289102303,SSO,True,1,2487,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.570169625
1996-08-01,1996-07-31,1996-07-30,deployment,recovery_1_of_3,-0.03527101493,0.03527101493,SSO,True,1,2489,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.677917591
1996-08-29,1996-08-28,1996-08-27,deployment,recovery_2_of_3,-0.0354113704,0.0354113704,SSO,True,21,2509,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.564069754
1996-10-25,1996-10-24,1996-10-23,deployment,recovery_3_of_3,-0.06132715771,0.06132715771,SSO,True,61,2549,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.452480557
1998-09-25,1998-09-24,1998-09-23,deployment,recovery_1_of_3,-0.2759953268,0.2759953268,SSO,True,1,3032,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,6.2475889
1998-10-26,1998-10-23,1998-10-22,deployment,recovery_1_of_3,-0.1845977315,0.1845977315,SSO,True,1,3053,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,4.058215717
1998-10-28,1998-10-27,1998-10-26,deployment,recovery_1_of_3,-0.1231190573,0.1231190573,SSO,True,1,3055,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.717437609
1998-11-02,1998-10-30,1998-10-29,deployment,recovery_1_of_3,-0.08210785225,0.08210785225,SSO,True,1,3058,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.752174952
1998-12-01,1998-11-30,1998-11-27,deployment,recovery_2_of_3,-0.08242298723,0.08242298723,SSO,True,21,3078,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.575007093
1999-01-29,1999-01-28,1999-01-27,deployment,recovery_3_of_3,-0.1906331609,0.1906331609,SSO,True,61,3118,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,3.143091964
1999-10-08,1999-10-07,1999-10-06,deployment,recovery_1_of_3,-0.09412312753,0.09412312753,SSO,True,1,3293,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.572421865
1999-11-01,1999-10-29,1999-10-28,deployment,recovery_1_of_3,-0.06293802835,0.06293802835,SSO,True,1,3309,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.045392811
1999-11-30,1999-11-29,1999-11-26,deployment,recovery_2_of_3,-0.06321624888,0.06321624888,SSO,True,21,3329,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.9885583012
2000-01-27,2000-01-26,2000-01-25,deployment,recovery_3_of_3,-0.06375823486,0.06375823486,SSO,True,61,3369,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.01548935
2007-08-08,2007-08-07,2007-08-06,deployment,recovery_1_of_3,-0.09798434123,0.09798434123,SSO,True,1,5261,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,1.316524716
2007-08-24,2007-08-23,2007-08-22,deployment,recovery_1_of_3,-0.06544335444,0.06544335444,SSO,True,1,5273,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.9197373546
2007-08-31,2007-08-30,2007-08-29,deployment,recovery_1_of_3,-0.0436642357,0.0436642357,SSO,True,1,5278,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.6160727319
2007-09-05,2007-09-04,2007-08-31,deployment,recovery_1_of_3,-0.02912531962,0.02912531962,SSO,True,1,5280,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3978048027
2007-09-13,2007-09-12,2007-09-11,deployment,recovery_1_of_3,-0.01943460362,0.01943460362,SSO,True,1,5286,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.275616742
2007-10-11,2007-10-10,2007-10-09,deployment,recovery_2_of_3,-0.01949290563,0.01949290563,SSO,True,21,5306,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.2461685109
2007-12-07,2007-12-06,2007-12-05,deployment,recovery_1_of_3,-0.00653399787,0.00653399787,SSO,True,1,5346,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.09090071597
2007-12-14,2007-12-13,2007-12-12,deployment,recovery_1_of_3,-0.004358535075,0.004358535075,SSO,True,1,5351,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.06234635258
2007-12-27,2007-12-26,2007-12-24,deployment,recovery_1_of_3,-0.002908797979,0.002908797979,SSO,True,1,5359,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.04258644228
2009-06-03,2009-06-02,2009-06-01,deployment,recovery_1_of_3,-0.001969035563,0.001969035563,SSO,True,1,5719,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.0446694875
2009-06-26,2009-06-25,2009-06-24,deployment,recovery_1_of_3,-0.001312839952,0.001312839952,SSO,True,1,5736,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.03228208505
2009-07-13,2009-07-10,2009-07-09,deployment,recovery_1_of_3,-0.0008752932827,0.0008752932827,SSO,True,1,5746,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.02356939724
2009-07-15,2009-07-14,2009-07-13,deployment,recovery_1_of_3,-0.0005835405311,0.0005835405311,SSO,True,1,5748,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01488637846
2009-08-12,2009-08-11,2009-08-10,deployment,recovery_2_of_3,-0.0005836232431,0.0005836232431,SSO,True,21,5768,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01236568541
2009-10-08,2009-10-07,2009-10-06,deployment,recovery_3_of_3,-0.0005837484562,0.0005837484562,SSO,True,61,5808,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01092782599
2012-04-02,2012-03-30,2012-03-29,deployment,recovery_3_of_3,-0.05231411701,0.05231411701,SSO,True,61,6433,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.6220867353
2012-06-08,2012-06-07,2012-06-06,deployment,recovery_1_of_3,-0.002810121138,0.002810121138,SSO,True,1,6480,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.03938296555
2012-07-09,2012-07-06,2012-07-05,deployment,recovery_2_of_3,-0.002810330393,0.002810330393,SSO,True,21,6500,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.03711176041
2012-09-04,2012-08-31,2012-08-30,deployment,recovery_3_of_3,-0.002810764576,0.002810764576,SSO,True,61,6540,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.03435251277
2012-11-21,2012-11-20,2012-11-19,deployment,recovery_1_of_3,-0.02894524026,0.02894524026,SSO,True,1,6594,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3657547321
2012-12-20,2012-12-19,2012-12-18,deployment,recovery_2_of_3,-0.02894717848,0.02894717848,SSO,True,21,6614,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3409997183
2013-02-20,2013-02-19,2013-02-15,deployment,recovery_3_of_3,-0.1994140888,0.1994140888,SSO,True,61,6654,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,2.076200679
2014-10-23,2014-10-22,2014-10-21,deployment,recovery_1_of_3,-0.5950131029,0.5950131029,SSO,True,1,7077,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,4.15209884
2014-11-20,2014-11-19,2014-11-18,deployment,recovery_2_of_3,-0.5950223593,0.5950223593,SSO,True,21,7097,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,3.668512377
2015-01-21,2015-01-20,2015-01-16,deployment,recovery_3_of_3,-0.7814139118,0.7814139118,SSO,True,61,7137,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,4.961311111
2015-07-14,2015-07-13,2015-07-10,deployment,recovery_1_of_3,-0.06477303969,0.06477303969,SSO,True,1,7257,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3896498943
2015-08-11,2015-08-10,2015-08-07,deployment,recovery_2_of_3,-0.06477546908,0.06477546908,SSO,True,21,7277,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.3877316171
2015-10-27,2015-10-26,2015-10-23,deployment,recovery_1_of_3,-0.02159317279,0.02159317279,SSO,True,1,7331,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.1397144551
2015-11-20,2015-11-19,2015-11-18,deployment,recovery_1_of_3,-0.01439633652,0.01439633652,SSO,True,1,7349,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.09470070575
2015-12-08,2015-12-07,2015-12-04,deployment,recovery_1_of_3,-0.009598395222,0.009598395222,SSO,True,1,7360,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.06291870985
2015-12-18,2015-12-17,2015-12-16,deployment,recovery_1_of_3,-0.006399374815,0.006399374815,SSO,True,1,7368,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.04325445092
2015-12-28,2015-12-24,2015-12-23,deployment,recovery_1_of_3,-0.004266421806,0.004266421806,SSO,True,1,7373,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.0290901004
2015-12-31,2015-12-30,2015-12-29,deployment,recovery_1_of_3,-0.002844380808,0.002844380808,SSO,True,1,7376,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01941196167
2016-03-15,2016-03-14,2016-03-11,deployment,recovery_1_of_3,-0.001897357981,0.001897357981,SSO,True,1,7426,HWM_RESERVE,SSO,LAG2,0,staged,0.15,0.1,rule,0.01349744135
