series,fund,lag,cost_bps,deployment,cap,harvest,rebalance,period,entry_close,first_return,last_return,observations,cagr,max_drawdown,terminal_multiple,years,annualized_volatility,sharpe,longest_underwater_calendar_days,max_drawdown_peak,max_drawdown_trough,max_drawdown_recovery,max_drawdown_recovered,max_drawdown_recovery_days_from_trough,max_drawdown_recovery_days_from_peak,worst_calendar_year,worst_calendar_year_return,best_calendar_year,best_calendar_year_return,worst_rolling_1y_cagr,worst_rolling_5y_cagr,worst_rolling_10y_cagr,switch_count,switches_per_year,terminal_ratio_vs_no_reserve
NO_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0470665896944,-0.73076095921,0.617443006725,10.0013689254,0.373762412251,-0.0154553209986,2709,2007-07-13,2009-03-09,,False,,,2000,-0.443323879669,2003,0.901443512998,-0.611499070462,-0.17658449353,-0.0470665896944,0,0,1
NO_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.208496549512,-0.496640223904,6.64265289898,9.99863107461,0.358938261882,0.693774291245,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2018,-0.230094367935,2013,1.18798751954,-0.341693341322,0.0773464974741,0.208496549512,0,0,1
NO_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.269887133627,-0.566000127632,4.92419988229,6.67214236824,0.41043313132,0.720468530139,912,2022-01-03,2023-03-13,2024-07-03,True,478,912,2022,-0.486985609353,2021,0.982579332736,-0.501097938246,0.134326967813,,0,0,1
NO_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.232702412458,-0.566000127632,32.7097506232,16.6707734428,0.380322046754,0.703847225325,912,2022-01-03,2023-03-13,2024-07-03,True,478,912,2022,-0.486985609353,2013,1.18798751954,-0.501097938246,0.022769260026,0.128849005665,0,0,1
FIXED_90_10,UPRO,LAG2,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.22888397018,-0.711195417231,14.5740469137,12.9993155373,0.374736870061,0.6079088752,2820,1987-08-25,1987-10-19,1995-05-15,True,2765,2820,1987,-0.369276387231,1995,1.08074372,-0.697605769301,-0.077924146368,0.109128567342,0,0,0.982259391952
FIXED_90_10,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0357342073256,-0.686879717427,0.694937857417,10.0013689254,0.334265407302,-0.023953941948,2681,2007-07-13,2009-03-09,,False,,,2000,-0.403217316479,2003,0.797424529252,-0.566749310487,-0.154270988504,-0.0357342073256,0,0,1.12550931802
FIXED_90_10,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.194194199856,-0.453896136558,5.89717567092,9.99863107461,0.322355659947,0.69624759759,868,2010-04-23,2010-08-26,2012-09-07,True,743,868,2015,-0.199366206547,2013,1.03459053324,-0.308235111753,0.0757255132662,0.194194199856,0,0,0.887774171044
FIXED_90_10,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.253158379724,-0.522466466173,4.50723015182,6.67214236824,0.369508262842,0.72040208509,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.445747340824,2021,0.862594167447,-0.459573580238,0.130765988493,,0,0,0.915322338566
FIXED_90_10,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.217452909842,-0.522466466173,26.5799279946,16.6707734428,0.341951466648,0.705176353743,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.445747340824,2013,1.03459053324,-0.459573580238,0.0305198986064,0.124843800601,0,0,0.812599530358
FIXED_85_15,UPRO,LAG2,25,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.225760909059,-0.675088963839,14.0998489976,12.9993155373,0.352358464874,0.61132743571,2316,1987-08-25,1987-10-19,1993-12-27,True,2261,2316,1987,-0.31965026924,1995,1.00993890404,-0.662166566657,-0.0611714064906,0.112466129963,0,0,0.9502994731
FIXED_85_15,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0303769951496,-0.662885215162,0.734532081165,10.0013689254,0.314794948362,-0.0279981373012,2672,2007-07-13,2009-03-09,,False,,,2000,-0.38239852842,2003,0.74669302204,-0.543046526187,-0.143241085099,-0.0303769951496,0,0,1.18963543706
FIXED_85_15,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.186412042193,-0.431989003113,5.5240021482,9.99863107461,0.304179155627,0.697336405827,867,2010-04-23,2010-08-26,2012-09-06,True,742,867,2015,-0.188698277878,2013,0.961178024994,-0.29322639702,0.0744122207819,0.186412042193,0,0,0.831595784426
FIXED_85_15,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.244054777747,-0.499534235225,4.2932153083,6.67214236824,0.349173043356,0.720175433651,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.424376810661,2021,0.804553545285,-0.437993863544,0.128450068422,,0,0,0.871860487172
FIXED_85_15,UPRO,LAG2,25,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.20915469468,-0.499534235225,23.7157305857,16.6707734428,0.322886300173,0.705668272741,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.424376810661,2013,0.961178024994,-0.437993863544,0.033525738295,0.12199387366,0,0,0.72503550574
HWM_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.23454141079,-0.76364105306,15.4707360669,12.9993155373,0.409521113867,0.609841744567,2872,1987-08-25,1987-12-04,1995-07-06,True,2771,2872,1987,-0.444676849237,1995,1.22088135655,-0.749073109952,-0.104927659873,0.105246482062,0,0,1.04269431079
HWM_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0469829999349,-0.73076095921,0.617984905673,10.0013689254,0.373711513858,-0.0152757456421,2709,2007-07-13,2009-03-09,,False,,,2000,-0.442835312788,2003,0.901443512998,-0.611499070462,-0.17658449353,-0.0469829999349,0,0,1.00087765015
HWM_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.207413370463,-0.496640223904,6.58336225134,9.99863107461,0.354781332805,0.695086427783,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2018,-0.223772449277,2013,1.17785944305,-0.336429297752,0.0782498961074,0.207413370463,0,0,0.991074251728
HWM_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.269689871356,-0.5551979371,4.9190984919,6.67214236824,0.40415784086,0.724858850219,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.474932111239,2021,0.927892835008,-0.488940849516,0.137661722719,,0,0,0.998964016387
HWM_RESERVE,UPRO,LAG2,25,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.231963021873,-0.5551979371,32.3842073222,16.6707734428,0.375261765723,0.706543942044,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.474932111239,2013,1.17785944305,-0.488940849516,0.0241375241441,0.128523756989,0,0,0.990047515043
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.238322862735,-0.718944722331,16.0981898433,12.9993155373,0.394512176643,0.617438950793,2348,1987-08-25,1987-10-19,1994-01-28,True,2293,2348,1987,-0.38196135469,1995,1.17452607666,-0.708580027819,-0.077917214633,0.114974453276,0,0,1.08498334475
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0444640393285,-0.72204465004,0.634517083221,10.0013689254,0.370994641043,-0.0110380631185,2709,2007-07-13,2009-03-09,,False,,,2000,-0.441363701415,2003,0.901443512998,-0.608564902627,-0.172317603726,-0.0444640393285,0,0,1.02765287858
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.202247745778,-0.496640223904,6.30710714205,9.99863107461,0.347520469559,0.689833065837,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2018,-0.225472545397,2013,1.09891418435,-0.329741681076,0.0781835921529,0.202247745778,0,0,0.949486182398
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.265820000071,-0.550184088649,4.81992462643,6.67214236824,0.385597523628,0.732408311062,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.469349619147,2021,0.888597053311,-0.483294566408,0.13531646955,,0,0,0.978823918941
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,25,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.227298799445,-0.550184088649,30.3997810355,16.6707734428,0.363183827898,0.707076925139,896,2022-01-03,2023-03-13,2024-06-17,True,462,896,2022,-0.469349619147,2013,1.09891418435,-0.483294566408,0.0306118394402,0.12816628827,0,0,0.929379786036
HWM_DRAWDOWN,UPRO,LAG2,25,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.225099094525,-0.743624084834,14.0012076133,12.9993155373,0.386354477192,0.5982479443,2858,1987-08-25,1987-12-04,1995-06-22,True,2757,2858,1987,-0.405227377001,1995,1.14840882772,-0.724957330032,-0.0966716684594,0.103785078727,0,0,0.943651256115
HWM_DRAWDOWN,UPRO,LAG2,25,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0284538558852,-0.714155431525,0.749233458074,10.0013689254,0.349074049445,0.0131868766622,2590,2007-07-13,2009-03-09,,False,,,2000,-0.38740339953,2003,0.827075586386,-0.590537322283,-0.167794122692,-0.0284538558852,0,0,1.21344553248
HWM_DRAWDOWN,UPRO,LAG2,25,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.201229683472,-0.496640223904,6.25390892774,9.99863107461,0.344511728753,0.690258386528,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2015,-0.206770298716,2013,1.16694912382,-0.318449231087,0.0756421205037,0.201229683472,0,0,0.941477602827
HWM_DRAWDOWN,UPRO,LAG2,25,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.260038644736,-0.524933254086,4.67493350703,6.67214236824,0.376716873056,0.728467189089,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.44972308147,2021,0.895117414503,-0.463434202022,0.130403194881,,0,0,0.94937931416
HWM_DRAWDOWN,UPRO,LAG2,25,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.224429972227,-0.524933254086,29.2366083962,16.6707734428,0.357696240896,0.705757509511,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.44972308147,2013,1.16694912382,-0.463434202022,0.0269298533314,0.128403403838,0,0,0.893819360869
BAND_DRAWDOWN,UPRO,LAG2,25,drawdown,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.222332222185,-0.740810074621,13.595672924,12.9993155373,0.387249893705,0.591450726267,2858,1987-08-25,1987-12-04,1995-06-22,True,2757,2858,1987,-0.419725195453,1995,1.12127335403,-0.721985045467,-0.0952471507498,0.102709348958,0,0,0.916319090958
BAND_DRAWDOWN,UPRO,LAG2,25,drawdown,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0238184300283,-0.686039470247,0.785763241902,10.0013689254,0.350259547664,0.0279150651143,2667,2007-07-13,2009-03-09,,False,,,2000,-0.40565991778,2003,0.848581418332,-0.555415244165,-0.152455587405,-0.0238184300283,0,0,1.2726085377
BAND_DRAWDOWN,UPRO,LAG2,25,drawdown,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.196442470965,-0.496640223904,6.0091297688,9.99863107461,0.337453717501,0.685607911404,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2015,-0.199166239545,2013,1.09891418435,-0.30713804612,0.0763649287841,0.196442470965,0,0,0.904627994295
BAND_DRAWDOWN,UPRO,LAG2,25,drawdown,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.259119328497,-0.519386126254,4.65222318629,6.67214236824,0.373313926233,0.729655287233,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.44470351076,2021,0.888597053311,-0.45834707979,0.131699948082,,0,0,0.944767332259
BAND_DRAWDOWN,UPRO,LAG2,25,drawdown,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.221144190021,-0.519386126254,27.9558128399,16.6707734428,0.352191139744,0.703502467089,897,2022-01-03,2023-03-13,2024-06-18,True,463,897,2022,-0.44470351076,2013,1.09891418435,-0.45834707979,0.0278690959395,0.124578976189,0,0,0.854662976856
NO_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.218051175166,-0.783319292418,12.9895265412,12.9993155373,0.421323390663,0.577021374839,2977,1987-08-25,1987-12-04,1995-10-19,True,2876,2977,1987,-0.482005810641,1995,1.22788602039,-0.76750971806,-0.128937723864,0.0863897863583,0,0,1
NO_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0669406086576,-0.776899374852,0.500094055927,10.0013689254,0.373805120383,-0.0718884275931,3653,1999-12-31,2009-03-09,,False,,,2000,-0.46388835883,2003,0.868334626785,-0.62205503137,-0.197396002389,-0.0669406086576,0,0,1
NO_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.192228670658,-0.51034471311,5.8008426413,9.99863107461,0.359238888332,0.65571593561,1015,2010-04-23,2010-08-26,2013-02-01,True,890,1015,2018,-0.247287576518,2013,1.18798751954,-0.356325053213,0.062310700961,0.192228670658,0,0,1
NO_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.252809117088,-0.58516749717,4.49885528444,6.67214236824,0.410575562792,0.687281445082,925,2022-01-03,2023-03-13,2024-07-16,True,491,925,2022,-0.50593715651,2021,0.982579332736,-0.519540541275,0.117373636459,,0,0,1
NO_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.216115008154,-0.58516749717,26.097151571,16.6707734428,0.380553740716,0.667976966584,1015,2022-01-03,2023-03-13,2024-07-16,True,491,925,2022,-0.50593715651,2013,1.18798751954,-0.519540541275,0.00698623481784,0.112261169132,0,0,1
FIXED_90_10,UPRO,LAG2,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.217617189876,-0.711410769622,12.9294928379,12.9993155373,0.374819610019,0.583344282135,2858,1987-08-25,1987-12-04,1995-06-22,True,2757,2858,1987,-0.37186892992,1995,1.08040854582,-0.698960625384,-0.0886248139753,0.0986869929979,0,0,0.995378299352
FIXED_90_10,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0536992878432,-0.722205303038,0.575783022294,10.0013689254,0.334309014342,-0.0802600595751,3653,1999-12-31,2009-03-09,,False,,,2000,-0.422601151198,2003,0.769044768635,-0.577153906482,-0.17331841684,-0.0536992878432,0,0,1.15134946211
FIXED_90_10,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.179730007378,-0.467055736418,5.22069109206,9.99863107461,0.322621778287,0.658110040924,1008,2010-04-23,2010-08-26,2013-01-25,True,883,1008,2015,-0.213709036718,2013,1.03439341667,-0.322174319819,0.0622531007866,0.179730007378,0,0,0.899988400804
FIXED_90_10,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.237997179715,-0.541319692941,4.15564787225,6.67214236824,0.36964061623,0.687238211337,919,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.463998576798,2021,0.862316627639,-0.477381511672,0.115597156366,,0,0,0.923712280015
FIXED_90_10,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.202713682643,-0.541319692941,21.6953538284,16.6707734428,0.342159172583,0.669277339835,1008,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.463998576798,2013,1.03439341667,-0.477381511672,0.0162912227927,0.110004720192,0,0,0.831330337693
FIXED_85_15,UPRO,LAG2,50,staged,0.15,0.1,quarterly,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.215137875836,-0.675106416549,12.5914090073,12.9993155373,0.352435402445,0.58663415995,2353,1987-08-25,1987-10-19,1994-02-02,True,2298,2353,1987,-0.322221797621,1995,1.00947751151,-0.663601977136,-0.0714417213814,0.102581113609,0,0,0.969350881832
FIXED_85_15,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0473787948344,-0.691209066278,0.615422810653,10.0013689254,0.314838490803,-0.0842372516593,3653,1999-12-31,2009-03-09,,False,,,2000,-0.401132028029,2003,0.720546539933,-0.553320713979,-0.161377304886,-0.0473787948344,0,0,1.2306141282
FIXED_85_15,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.172838226894,-0.444813471298,4.9236406115,9.99863107461,0.304428593772,0.659156313935,874,2010-04-23,2010-08-26,2012-09-13,True,749,874,2015,-0.202435264712,2013,0.96090687846,-0.30668953219,0.0617194019589,0.172838226894,0,0,0.848780240383
FIXED_85_15,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.229837777666,-0.518138097415,3.97628503982,6.67214236824,0.349299767012,0.687024859086,914,2022-01-03,2023-03-13,2024-07-05,True,480,914,2022,-0.442199575365,2021,0.804168594504,-0.455406741515,0.114168274901,,0,0,0.883843730998
FIXED_85_15,UPRO,LAG2,50,staged,0.15,0.1,quarterly,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.195327023621,-0.518138097415,19.577798505,16.6707734428,0.323082085915,0.669754549238,914,2022-01-03,2023-03-13,2024-07-05,True,480,914,2022,-0.442199575365,2013,0.96090687846,-0.455406741515,0.020083648732,0.108027706877,0,0,0.750189094458
HWM_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.222310497881,-0.764181818239,13.5925321875,12.9993155373,0.409783085203,0.585479557895,2939,1987-08-25,1987-12-04,1995-09-11,True,2838,2939,1987,-0.447341896902,1995,1.22496904573,-0.750252141361,-0.116489945248,0.0939602837099,0,0,1.04642245
HWM_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0668604428638,-0.776707592789,0.500523947459,10.0013689254,0.373754460724,-0.0717211211384,3653,1999-12-31,2009-03-09,,False,,,2000,-0.463427505812,2003,0.868334626785,-0.62205503137,-0.197396002389,-0.0668604428638,0,0,1.00085962136
HWM_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.192309748319,-0.51034471311,5.80478817871,9.99863107461,0.35597109373,0.658550211284,1015,2010-04-23,2010-08-26,2013-02-01,True,890,1015,2018,-0.240791488346,2013,1.18784353186,-0.351227581022,0.0632271068986,0.192309748319,0,0,1.00068016625
HWM_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.252692691384,-0.574538346101,4.49606648786,6.67214236824,0.405001977171,0.690825343281,919,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.493972615498,2021,0.928789055,-0.50749507251,0.120834020849,,0,0,0.999380109738
HWM_RESERVE,UPRO,LAG2,50,staged,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.216119374343,-0.574538346101,26.0987135995,16.6707734428,0.376300021162,0.671174366809,1015,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.493972615498,2013,1.18784353186,-0.50749507251,0.00824571704432,0.112807805821,0,0,1.00005985437
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,staged,0.2,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.225746917344,-0.719235590016,14.0977569556,12.9993155373,0.394616482432,0.591576252426,2855,1987-08-25,1987-12-04,1995-06-19,True,2754,2855,1987,-0.384938153034,1995,1.1739823092,-0.709768305053,-0.0897424475708,0.103238249297,0,0,1.0853172293
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,staged,0.2,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0643075118641,-0.770033688946,0.514389284013,10.0013689254,0.371043960298,-0.0676408366252,3653,1999-12-31,2009-03-09,,False,,,2000,-0.462037617759,2003,0.868334626785,-0.619121456023,-0.193080607466,-0.0643075118641,0,0,1.02858507898
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,staged,0.2,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.186204714076,-0.51034471311,5.51435773976,9.99863107461,0.347820206209,0.650861338461,1015,2010-04-23,2010-08-26,2013-02-01,True,890,1015,2018,-0.242203948524,2013,1.09838932459,-0.344152360282,0.0634682356027,0.186204714076,0,0,0.950613226517
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,staged,0.2,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.249112374072,-0.569433242647,4.41102005053,6.67214236824,0.385744485542,0.697720280871,919,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.488238433567,2021,0.888359703524,-0.501699372663,0.118663646005,,0,0,0.980476092614
ASYMMETRIC_RESERVE_BAND,UPRO,LAG2,50,staged,0.2,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.210992773464,-0.569433242647,24.3239425559,16.6707734428,0.363418324972,0.66997306084,1015,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.488238433567,2013,1.09838932459,-0.501699372663,0.0152349240079,0.111804125899,0,0,0.932053541922
HWM_DRAWDOWN,UPRO,LAG2,50,drawdown,0.15,0.1,rule,1987_1999,1986-12-31,1987-01-02,1999-12-31,3286,0.2143721753,-0.744639338964,12.4886577819,12.9993155373,0.387306023141,0.575169008124,2933,1987-08-25,1987-12-04,1995-09-05,True,2832,2933,1987,-0.408767269111,1995,1.15326233999,-0.726655214708,-0.107641981936,0.0934260192602,0,0,0.961440568471
HWM_DRAWDOWN,UPRO,LAG2,50,drawdown,0.15,0.1,rule,2000_2009,1999-12-31,2000-01-03,2009-12-31,2515,-0.0483797006856,-0.728320675709,0.608986259478,10.0013689254,0.350313622645,-0.0448706026905,3653,1999-12-31,2009-03-09,,False,,,2000,-0.408082356075,2003,0.80092987431,-0.604477929096,-0.189401152482,-0.0483797006856,0,0,1.21774344698
HWM_DRAWDOWN,UPRO,LAG2,50,drawdown,0.15,0.1,rule,2010_2019,2009-12-31,2010-01-04,2019-12-31,2516,0.187744594922,-0.51034471311,5.5863525114,9.99863107461,0.347378268455,0.65491126479,1015,2010-04-23,2010-08-26,2013-02-01,True,890,1015,2015,-0.224393806613,2013,1.18197841941,-0.336709112354,0.0625789872589,0.187744594922,0,0,0.963024315058
HWM_DRAWDOWN,UPRO,LAG2,50,drawdown,0.15,0.1,rule,2020_latest,2019-12-31,2020-01-02,2026-09-02,1676,0.245398832636,-0.545334710477,4.32425778555,6.67214236824,0.379468967644,0.695078213237,919,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.469442692591,2021,0.90000039683,-0.482727640805,0.115608321441,,0,0,0.961190683441
HWM_DRAWDOWN,UPRO,LAG2,50,drawdown,0.15,0.1,rule,2010_latest,2009-12-31,2010-01-04,2026-09-02,4192,0.210492080373,-0.545334710477,24.1568283403,16.6707734428,0.360511427276,0.671270062136,1015,2022-01-03,2023-03-13,2024-07-10,True,485,919,2022,-0.469442692591,2013,1.18197841941,-0.482727640805,0.0121368007894,0.113674812359,0,0,0.925649999561
